"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00177238","2014-07","45.08533","-67.1205","35.1","ROBBINSTON, ME US","83.3","7","68.3",",7","10",",7","8",",7","1",",7","","","","","0",",7","0",",7","0",",7","26",",7","1",",7","","","20140705",",,7","","","","","","","20140705",",,7","20140702",",,7","10.6",",7,05,","","","","","105.9",",,7,05,","33.3",",7,02,","12.0","7","  25.0",",,,7,5,2","  23.3",",,,7,5,3","  21.7",",,,7,5,5","","","","","","","12.0",",7","  28.9",",,,7,5,2","  24.4",",,,7,5,3","  21.7",",,,7,5,5","","","","","","","  18.3",",,,7,5,2","  19.4",",,,7,5,3","  18.9",",,,7,5,5","","","","","","","  23.3",",,,7,5,2","  21.1",",,,7,5,3","  19.4",",,,7,5,5","","","","","","","  22.9",",,,7,5,2","  22.1",",,,7,5,3","  20.5",",,,7,5,5","","","","","","","  26.2",",,,7,5,2","  23.3",",,,7,5,3","  20.7",",,,7,5,5","","","","","","","189.0",",,,7","","","20.15",",7","26.35",",,,7","13.95",",,,7"
"USC00177238","2014-08","45.08533","-67.1205","35.1","ROBBINSTON, ME US","111.1","7","27.8",",7","7",",7","4",",7","1",",7","","","","","0",",7","0",",7","0",",7","27",",7","0",",7","","","20140830",",,7","","","","","","","20140814",",,7","20140827",",,7","7.8",",7,30,","","","","","26.4",",,7,14,","31.1",",7,27,","32.9","7","  23.9",",,,7,5,2","  22.8",",,,7,5,3","  21.1",",,,7,5,5","","","","","","","20.9",",7","  26.7",",,,7,5,2","  23.9",",,,7,5,3","  21.1",",,,7,5,5","","","","","","","  20.0",",,,7,5,2","  20.0",",,,7,5,3","  19.4",",,,7,5,5","","","","","","","  22.2",",,,7,5,2","  21.1",",,,7,5,3","  19.4",",,,7,5,5","","","","","","","  21.6",",,,7,5,2","  21.4",",,,7,5,3","  20.4",",,,7,5,5","","","","","","","  24.8",",,,7,5,2","  22.4",",,,7,5,3","  20.5",",,,7,5,5","","","","","","","52.6",",,,7","","","18.56",",7","24.13",",,,7","12.99",",,,7"
"USC00177238","2014-09","45.08533","-67.1205","35.1","ROBBINSTON, ME US","128.4","7","17.3",",7","9",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","13",",7","0",",7","","","20140920","+,,7","20140930","+,,7","20140930","+,,7","","","20140922",",,7","20140905",",,7","1.1",",7,20,+","0",",,7,30,+","0",",,7,30,+","29.7",",,7,22,","30.0",",7,05,","161.8","7","  22.2",",,,7,5,2","  21.7","1,,,7,5,3","  20.6",",,,7,5,5","","","","","","","128.9",",7","  25.6",",,,7,5,2","  22.8","1,,,7,5,3","  20.6",",,,7,5,5","","","","","","","  13.3",",,,7,5,2","  14.4","1,,,7,5,3","  15.6",",,,7,5,5","","","","","","","  15.6",",,,7,5,2","  15.6","1,,,7,5,3","  15.6",",,,7,5,5","","","","","","","  17.4",",,,7,5,2","  17.9","1,,,7,5,3","  17.9",",,,7,5,5","","","","","","","  20.1",",,,7,5,2","  18.9","1,,,7,5,3","  18.1",",,,7,5,5","","","","","","","81.7",",,,7","0",",,,7","14.61",",7","20.96",",,,7","8.27",",,,7"
"USC00177238","2014-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","128.7","7","0.3",",7","15",",7","8",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","2","","20141021","+,,7","20141031","+,,7","20141031","+,,7","","","20141023",",,7","20141015",",,7","1.1",",7,21,+","0",",,7,31,+","0",",,7,31,+","66.8",",,7,23,","23.3",",7,15,","407.8","7","  15.6",",,,7,5,2","  15.6",",,,7,5,3","  15.6",",,,7,5,5","","","","","","","246.0",",7","  16.7",",,,7,5,2","  16.1",",,,7,5,3","  15.6",",,,7,5,5","","","","","","","   9.4",",,,7,5,2","  10.0",",,,7,5,3","  11.1",",,,7,5,5","","","","","","","  11.1",",,,7,5,2","  11.1",",,,7,5,3","  11.1",",,,7,5,5","","","","","","","  12.5",",,,7,5,2","  13.1",",,,7,5,3","  13.3",",,,7,5,5","","","","","","","  13.9",",,,7,5,2","  13.8",",,,7,5,3","  13.6",",,,7,5,5","","","","","","","218.0",",,,7","0",",,,7","10.40",",7","14.68",",,,7","6.13",",,,7"
"USC00177238","2014-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","128.7","7","0.0",",7","15",",7","10",",7","3",",7","11",",7","4",",7","0",",7","24",",7","5",",7","0",",7","0",",7","","","20141129",",,7","20141129","+,,7","20141126",",,7","","","20141102",",,7","20141124",",,7","-12.2",",7,29,","178",",,7,29,+","213",",,7,26,","56.4",",,7,02,","15.0",",7,24,","914.8","7","   9.4",",,,7,5,2","  10.0",",,,7,5,3","  10.6",",,,7,5,5","","","","","","","507.0",",7","  10.6",",,,7,5,2","  11.1",",,,7,5,3","  11.1",",,,7,5,5","","","","","","","   1.7",",,,7,5,2","   2.2",",,,7,5,3","   4.4",",,,7,5,5","","","","","","","   2.2",",,,7,5,2","   2.2",",,,7,5,3","   4.4",",,,7,5,5","","","","","","","   4.5",",,,7,5,2","   4.9",",,,7,5,3","   6.3",",,,7,5,5","","","","","","","   5.6",",,,7,5,2","   5.7",",,,7,5,3","   6.6",",,,7,5,5","","","","","","","199.1",",,,7","440",",,,7","1.43",",7","6.00",",,,7","-3.13",",,,7"
"USC00177238","2014-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","128.7","7","0.0",",7","13",",7","11",",7","4",",7","8",",7","2",",7","0",",7","27",",7","10",",7","0",",7","0",",7","","","20141208",",,7","20141218",",,7","20141218",",,7","","","20141210",",,7","20141225",",,7","-17.2",",7,08,","102",",,7,18,","102",",,7,18,","89.2",",,7,10,","13.9",",7,25,","1519.6","7","   2.8",",,,7,5,2","   2.8",",,,7,5,3","   3.9",",,,7,5,5","","","","","","","604.8",",7","   6.7",",,,7,5,2","   4.4",",,,7,5,3","   4.4",",,,7,5,5","","","","","","","   1.1",",,,7,5,2","   0.6",",,,7,5,3","   1.7",",,,7,5,5","","","","","","","   1.1",",,,7,5,2","   0.6",",,,7,5,3","   1.7",",,,7,5,5","","","","","","","   1.3",",,,7,5,2","   1.2",",,,7,5,3","   2.1",",,,7,5,5","","","","","","","   1.8",",,,7,5,2","   1.5",",,,7,5,3","   2.3",",,,7,5,5","","","","","","","304.1",",,,7","138",",,,7","-1.18",",7","2.54",",,,7","-4.89",",,,7"
"USC00177238","2015-01","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","16",",7","8",",7","2",",7","29",",7","12",",7","8",",7","30",",7","22",",7","0",",7","0",",7","","","20150108",",,7","20150131",",,7","20150131",",,7","","","20150127",",,7","20150119",",,7","-25.0",",7,08,","711",",,7,31,","391",",,7,31,","31.0",",,7,27,","7.8",",7,19,","2366.6","7","   0.6",",,,7,5,2","   0.6",",,,7,5,3","   1.7",",,,7,5,5","","","","","","","847.0",",7","   1.1",",,,7,5,2","   1.1",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","  -3.3",",,,7,5,2","  -1.1",",,,7,5,3","   0.6",",,,7,5,5","","","","","","","  -2.2",",,,7,5,2","  -0.6",",,,7,5,3","   1.1",",,,7,5,5","","","","","","","  -0.5",",,,7,5,2","  -0.2",",,,7,5,3","   1.2",",,,7,5,5","","","","","","","  -0.1",",,,7,5,2","  -0.1",",,,7,5,3","   1.3",",,,7,5,5","","","","","","","157.0",",,,7","1409",",,,7","-8.99",",7","-3.24",",,,7","-14.74",",,,7"
"USC00177238","2015-02","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","16",",7","9",",7","1",",7","28",",7","11",",7","16",",7","28",",7","28",",7","0",",7","0",",7","","","20150214",",,7","20150225",",,7","20150215",",,7","","","20150202",",,7","20150222","+,,7","-25.0",",7,14,","1346",",,7,25,","511",",,7,15,","26.9",",,7,02,","0.0",",7,22,+","3233.5","7","   0.0",",,,7,5,3","","","","","","","","","","","866.9",",7","   1.1",",,,7,5,5","","","","","","","","","","","  -0.6",",,,7,5,3","","","","","","","","","","","   0.6",",,,7,5,5","","","","","","","","","","","   0.0",",,,7,5,3","","","","","","","","","","","   0.7",",,,7,5,5","","","","","","","","","","","128.4",",,,7","1980",",,,7","-12.63",",7","-6.84",",,,7","-18.42",",,,7"
"USC00177238","2015-03","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","13",",7","8",",7","1",",7","31",",7","7",",7","2",",7","31",",7","13",",7","0",",7","0",",7","","","20150306",",,7","20150318",",,7","20150315",",,7","","","20150315",",,7","20150311",",,7","-21.1",",7,06,","1270",",,7,18,","356",",,7,15,","28.7",",,7,15,","11.7",",7,11,","3925.6","7","","","","","","","","","","","","","692.1",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7",",,,7","869",",,,7","-3.99",",7","1.93",",,,7","-9.92",",,,7"
"USC00177238","2015-04","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","17",",7","10",",7","1",",7","21",",7","3",",7","0",",7","20",",7","0",",7","0",",7","0",",7","","","20150406",",,7","20150401",",,7","20150407",",,7","","","20150421",",,7","20150413",",,7","-12.8",",7,06,","940",",,7,01,","64",",,7,07,","65.8",",,7,21,","18.3",",7,13,","4359.3","7","   3.9",",,,7,5,2","   2.8",",,,7,5,3","","","","","","","","","433.7",",7","   5.6",",,,7,5,2","   3.9",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","   0.0",",,,7,5,2","   0.0",",,,7,5,3","","","","","","","","","   0.0",",,,7,5,2","   0.0",",,,7,5,3","   0.6",",,,7,5,5","","","","","","","   0.5",",,,7,5,2","   0.2",",,,7,5,3","","","","","","","","","   0.8",",,,7,5,2","   0.3",",,,7,5,3","   0.7",",,,7,5,5","","","","","","","142.0",",,,7","166",",,,7","3.88",",7","9.34",",,,7","-1.59",",,,7"
"USC00177238","2015-05","45.08533","-67.1205","35.1","ROBBINSTON, ME US","3.6","7","3.6",",7","10",",7","6",",7","0",",7","0",",7","0",",7","0",",7","4",",7","0",",7","13",",7","0",",7","","","20150502",",,7","20150501",",,7","20150531","+,,7","","","20150517",",,7","20150528","+,,7","-2.2",",7,02,","0",",T,7,01,","0",",,7,31,+","15.5",",,7,17,","28.3",",7,28,+","4562.8","7","  17.8",",,,7,5,2","  16.7",",,,7,5,3","  13.9",",,,7,5,5","","","","","","","203.5",",7","  20.6",",,,7,5,2","  17.8",",,,7,5,3","  13.9",",,,7,5,5","","","","","","","   3.9",",,,7,5,2","   2.8",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","   7.8",",,,7,5,2","   5.0",",,,7,5,3","   2.8",",,,7,5,5","","","","","","","  11.5",",,,7,5,2","  11.1",",,,7,5,3","   8.9",",,,7,5,5","","","","","","","  15.0",",,,7,5,2","  12.8",",,,7,5,3","   9.3",",,,7,5,5","","","","","","","57.8",",,,7","0",",,,7","11.88",",7","18.55",",,,7","5.22",",,,7"
"USC00177238","2015-06","45.08533","-67.1205","35.1","ROBBINSTON, ME US","9.0","7","5.4",",7","14",",7","12",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","","","20150607","+,,7","20150630","+,,7","20150630","+,,7","","","20150621",",,7","20150612",",,7","4.4",",7,07,+","0",",,7,30,+","0",",,7,30,+","70.1",",,7,21,","28.9",",7,12,","4682.0","7","  18.9",",,,7,5,2","  18.3",",,,7,5,3","  16.1",",,,7,5,5","","","","","","","119.2",",7","  22.8",",,,7,5,2","  19.4",",,,7,5,3","  16.1",",,,7,5,5","","","","","","","  12.2",",,,7,5,2","  12.8",",,,7,5,3","  12.2",",,,7,5,5","","","","","","","  13.3",",,,7,5,2","  13.3",",,,7,5,3","  12.2",",,,7,5,5","","","","","","","  16.0",",,,7,5,2","  16.0",",,,7,5,3","  14.3",",,,7,5,5","","","","","","","  19.3",",,,7,5,2","  17.4",",,,7,5,3","  14.6",",,,7,5,5","","","","","","","208.4",",,,7","0",",,,7","14.54",",7","19.88",",,,7","9.20",",,,7"
"USC00177238","2015-07","45.08533","-67.1205","35.1","ROBBINSTON, ME US","42.9","7","33.9",",7","15",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","22",",7","0",",7","","","20150717",",,7","","","","","","","20150705",",,7","20150729",",,7","8.9",",7,17,","","","","","6.9",",,7,05,","30.6",",7,29,","29.4","7","  22.8",",,,7,5,2","  21.7",",,,7,5,3","  20.0","1,,,7,5,5","","","","","","","29.4",",7","  26.7",",,,7,5,2","  23.3",",,,7,5,3","  20.0","1,,,7,5,5","","","","","","","  18.3",",,,7,5,2","  18.3",",,,7,5,3","  16.1","1,,,7,5,5","","","","","","","  20.6",",,,7,5,2","  18.9",",,,7,5,3","  16.1","1,,,7,5,5","","","","","","","  20.6",",,,7,5,2","  20.3",",,,7,5,3","  18.4","1,,,7,5,5","","","","","","","  23.8",",,,7,5,2","  21.4",",,,7,5,3","  18.7","1,,,7,5,5","","","","","","","34.0",",,,7","","","18.48",",7","24.50",",,,7","12.45",",,,7"
"USC00177238","2015-08","45.08533","-67.1205","35.1","ROBBINSTON, ME US","103.4","7","60.5",",7","7",",7","5",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","0",",7","","","20150808",",,7","","","","","","","20150826",",,7","20150817",",,7","10.6",",7,08,","","","","","109.0",",,7,26,","30.0",",7,17,","31.9","7","  23.9",",,,7,5,2","  23.3",",,,7,5,3","  21.1",",,,7,5,5","","","","","","","2.5",",7","  27.2",",,,7,5,2","  23.9",",,,7,5,3","  21.1",",,,7,5,5","","","","","","","  20.6",",,,7,5,2","  20.6",",,,7,5,3","  19.4",",,,7,5,5","","","","","","","  23.3",",,,7,5,2","  21.7",",,,7,5,3","  20.0",",,,7,5,5","","","","","","","  21.9",",,,7,5,2","  21.6",",,,7,5,3","  20.2",",,,7,5,5","","","","","","","  25.1",",,,7,5,2","  22.7",",,,7,5,3","  20.4",",,,7,5,5","","","","","","","144.9",",,,7","","","20.20",",7","26.02",",,,7","14.39",",,,7"
"USC00177238","2015-09","45.08533","-67.1205","35.1","ROBBINSTON, ME US","135.5","7","32.1",",7","4",",7","3",",7","2",",7","0","1,7","0","1,7","0",",7","0",",7","0",",7","22",",7","0",",7","","","20150927",",,7","20150930","+,1,7","20150930","+,1,7","","","20150930",",,7","20150907",",,7","2.2",",7,27,","0","1,,7,30,+","0","1,,7,30,+","105.4",",,7,30,","31.7",",7,07,","94.5","7","  22.2",",,,7,5,2","  21.7","1,,,7,5,3","  20.6",",,,7,5,5","","","","","","","62.6",",7","  25.0",",,,7,5,2","  26.7","1,,,7,5,3","  20.6",",,,7,5,5","","","","","","","  14.4",",,,7,5,2","  15.6","1,,,7,5,3","  16.1",",,,7,5,5","","","","","","","  15.6",",,,7,5,2","  16.7","1,,,7,5,3","  16.7",",,,7,5,5","","","","","","","  19.0",",,,7,5,2","  19.4","1,,,7,5,3","  18.8",",,,7,5,5","","","","","","","  21.4",",,,7,5,2","  20.5","1,,,7,5,3","  19.1",",,,7,5,5","","","","","","","186.0",",,,7","0","1,,,7","17.32",",7","23.68",",,,7","10.96",",,,7"
"USC00177238","2015-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","135.5","7","0.0",",7","11",",7","6",",7","1",",7","0",",7","0",",7","0",",7","9",",7","0",",7","0",",7","0",",7","","","20151027","+,,7","20151031","+,,7","20151020","+,,7","","","20151029",",,7","20151014",",,7","-3.3",",7,27,+","0",",,7,31,+","0",",T,7,20,+","90.4",",,7,29,","20.6",",7,14,","416.4","7","  16.7","1,,,7,5,2","  17.8",",,,7,5,3","  17.2",",,,7,5,5","","","","","","","321.9",",7","  18.9","1,,,7,5,2","  18.3",",,,7,5,3","  17.2",",,,7,5,5","","","","","","","   5.6","1,,,7,5,2","   6.7",",,,7,5,3","   8.9",",,,7,5,5","","","","","","","   7.2","1,,,7,5,2","   7.2",",,,7,5,3","   9.4",",,,7,5,5","","","","","","","  10.4","1,,,7,5,2","  11.2",",,,7,5,3","  12.3",",,,7,5,5","","","","","","","  12.2","1,,,7,5,2","  12.2",",,,7,5,3","  12.6",",,,7,5,5","","","","","","","136.4",",,,7","0",",T,,7","7.95",",7","13.28",",,,7","2.62",",,,7"
"USC00177238","2015-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","135.5","7","0.0",",7","11",",7","7",",7","0",",7","0",",7","0",",7","0",",7","14",",7","2",",7","0",",7","0",",7","","","20151130",",,7","20151130","+,,7","20151128",",,7","","","20151120",",,7","20151106",",,7","-10.6",",7,30,","0",",T,7,30,+","3",",,7,28,","21.1",",,7,20,","16.1",",7,06,","835.6","7","   8.9","1,,,7,5,2","   9.4","1,,,7,5,3","   8.9",",,,7,5,5","","","","","","","419.2",",7","  10.0","1,,,7,5,2","   9.4","1,,,7,5,3","   9.4",",,,7,5,5","","","","","","","   1.7","1,,,7,5,2","   2.2","1,,,7,5,3","   5.0",",,,7,5,5","","","","","","","   2.2","1,,,7,5,2","   2.8","1,,,7,5,3","   5.0",",,,7,5,5","","","","","","","   5.5","1,,,7,5,2","   5.9","1,,,7,5,3","   7.2",",,,7,5,5","","","","","","","   6.8","1,,,7,5,2","   6.6","1,,,7,5,3","   7.5",",,,7,5,5","","","","","","","82.2",",,,7","3",",,,7","4.36",",7","8.35",",,,7","0.36",",,,7"
"USC00177238","2015-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","135.5","7","0.0",",7","15",",7","11",",7","2",",7","10",",7","4",",7","0",",7","25",",7","5",",7","0",",7","0",",7","","","20151229","+,,7","20151230","+,,7","20151229",",,7","","","20151215",",,7","20151224",",,7","-12.8",",7,29,+","229",",,7,30,+","213",",,7,29,","83.6",",,7,15,","12.8",",7,24,","1364.0","7","   3.9",",,,7,5,2","   3.9",",,,7,5,3","   4.4",",,,7,5,5","","","","","","","528.4",",7","   5.6",",,,7,5,2","   4.4",",,,7,5,3","   5.0",",,,7,5,5","","","","","","","   1.7",",,,7,5,2","   1.7",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","   1.7",",,,7,5,2","   1.7",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","   2.1",",,,7,5,2","   2.1",",,,7,5,3","   3.2",",,,7,5,5","","","","","","","   2.7",",,,7,5,2","   2.5",",,,7,5,3","   3.4",",,,7,5,5","","","","","","","257.3",",,,7","504",",,,7","1.29",",7","4.72",",,,7","-2.14",",,,7"
"USC00177238","2016-01","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","10",",7","7",",7","2",",7","30",",7","4",",7","1",",7","31",",7","13",",7","0",",7","0",",7","","","20160105",",,7","20160120","+,,7","20160113",",,7","","","20160110",",,7","20160111",",,7","-18.3",",7,05,","305",",,7,20,+","269",",,7,13,","68.6",",,7,10,","10.6",",7,11,","2071.4","7","   1.7",",,,7,5,2","   1.7",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","707.4",",7","   1.7",",,,7,5,2","   1.7",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","   0.6",",,,7,5,2","   0.6",",,,7,5,3","   0.6",",,,7,5,5","","","","","","","   0.6",",,,7,5,2","   0.6",",,,7,5,3","   1.1",",,,7,5,5","","","","","","","   1.0",",,,7,5,2","   0.8",",,,7,5,3","   1.4",",,,7,5,5","","","","","","","   1.1",",,,7,5,2","   0.9",",,,7,5,3","   1.4",",,,7,5,5","","","","","","","131.5",",,,7","520",",,,7","-4.49",",7","-0.15",",,,7","-8.82",",,,7"
"USC00177238","2016-02","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0","1,7","13",",7","11",",7","2",",7","24",",7","6",",7","4","1,7","26","1,7","10",",7","0",",7","0",",7","","","20160215",",1,7","20160211",",,7","20160205",",,7","","","20160205",",,7","20160229",",,7","-21.7","1,7,15,","533",",,7,11,","315",",,7,05,","31.0",",,7,05,","13.3",",7,29,","2669.5","7","   1.1",",,,7,5,2","","","","","","","","","","","598.1",",7","   1.1",",,,7,5,2","","","","","","","","","","","   0.6",",,,7,5,2","","","","","","","","","","","   0.6",",,,7,5,2","","","","","","","","","","","   0.9",",,,7,5,2","","","","","","","","","","","   1.0",",,,7,5,2","","","","","","","","","","","149.2",",,,7","718",",,,7","-3.11","1,7","2.42",",,,7","-8.64","1,,,7"
"USC00177238","2016-03","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","14",",7","11",",7","0",",7","8",",7","","","0",",7","27",",7","6",",7","0",",7","0",",7","","","20160304",",,7","20160321",",,7","","","","","20160321",",,7","20160331",",,7","-15.6",",7,04,","203",",,7,21,","","","18.8",",,7,21,","13.9",",7,31,","3238.8","7","   2.8",",,,7,5,2","   1.1",",,,7,5,5","","","","","","","","","569.3",",7","   5.0",",,,7,5,2","   3.3",",,,7,5,3","   1.7",",,,7,5,5","","","","","","","   0.6",",,,7,5,2","   0.6",",,,7,5,5","","","","","","","","","   0.6",",,,7,5,2","   0.6",",,,7,5,3","   0.6",",,,7,5,5","","","","","","","   0.7",",,,7,5,2","   0.9",",,,7,5,5","","","","","","","","","   1.1",",,,7,5,2","   0.8",",,,7,5,3","   1.0",",,,7,5,5","","","","","","","89.9",",,,7","","","-0.03",",7","4.41",",,,7","-4.47",",,,7"
"USC00177238","2016-04","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","9",",7","6",",7","0",",7","","","","","0",",7","21",",7","2",",7","2",",7","0",",7","","","20160404",",,7","","","","","","","20160412",",,7","20160422","+,,7","-10.6",",7,04,","","","","","23.4",",,7,12,","22.2",",7,22,+","3642.1","7","  10.0",",,,7,5,2","   9.4",",,,7,5,3","   7.2",",,,7,5,5","","","","","","","403.3",",7","  11.7",",,,7,5,2","  10.0",",,,7,5,3","   7.8",",,,7,5,5","","","","","","","   1.7",",,,7,5,2","   1.7",",,,7,5,3","   1.7",",,,7,5,5","","","","","","","   2.2",",,,7,5,2","   2.2",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","   5.5",",,,7,5,2","   5.5",",,,7,5,3","   4.9",",,,7,5,5","","","","","","","   8.3",",,,7,5,2","   7.0",",,,7,5,3","   5.3",",,,7,5,5","","","","","","","77.6",",,,7","","","4.89",",7","11.11",",,,7","-1.33",",,,7"
"USC00177238","2016-05","45.08533","-67.1205","35.1","ROBBINSTON, ME US","2.2","7","2.2",",7","16",",7","10",",7","0",",7","","","","","0",",7","1",",7","0",",7","8",",7","0",",7","","","20160501",",,7","","","","","","","20160502",",,7","20160531",",,7","-1.1",",7,01,","","","","","13.0",",,7,02,","28.9",",7,31,","3855.7","7","  15.6",",,,7,5,2","  15.6",",,,7,5,3","  12.8",",,,7,5,5","","","","","","","213.6",",7","  19.4",",,,7,5,2","  16.7",",,,7,5,3","  13.3",",,,7,5,5","","","","","","","   7.2",",,,7,5,2","   7.8",",,,7,5,3","   7.2",",,,7,5,5","","","","","","","   9.4",",,,7,5,2","   8.9",",,,7,5,3","   7.8",",,,7,5,5","","","","","","","  11.7",",,,7,5,2","  11.7",",,,7,5,3","  10.2",",,,7,5,5","","","","","","","  14.6",",,,7,5,2","  13.2",",,,7,5,3","  10.4",",,,7,5,5","","","","","","","80.8",",,,7","","","11.51",",7","17.22",",,,7","5.81",",,,7"
"USC00177238","2016-06","45.08533","-67.1205","35.1","ROBBINSTON, ME US","8.6","7","6.4",",7","10",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","","","20160617",",,7","20160630","+,,7","20160630","+,,7","","","20160606",",,7","20160627",",,7","5.0",",7,17,","0",",,7,30,+","0",",,7,30,+","23.4",",,7,06,","28.9",",7,27,","3941.7","7","  20.0",",,,7,5,2","  20.0",",,,7,5,3","  17.2",",,,7,5,5","","","","","","","86.0",",7","  23.9",",,,7,5,2","  20.6",",,,7,5,3","  17.2",",,,7,5,5","","","","","","","  13.9",",,,7,5,2","  14.4",",,,7,5,3","  13.3",",,,7,5,5","","","","","","","  16.1",",,,7,5,2","  15.6",",,,7,5,3","  13.9",",,,7,5,5","","","","","","","  16.7",",,,7,5,2","  16.8",",,,7,5,3","  14.8",",,,7,5,5","","","","","","","  19.7",",,,7,5,2","  17.8",",,,7,5,3","  15.0",",,,7,5,5","","","","","","","65.4",",,,7","0",",,,7","15.68",",7","21.56",",,,7","9.79",",,,7"
